"reviewerID"^"productID"^"positiveVotes"^"negativeVotes"^"reviewText"^"ratingGiven"^"reviewTime"
saurabh, ^2664290^4^0^"A simple way to spiritulism for all seekers."^5^April 4, 2009
Jefesita, ^2664290^3^0^"This book has principles that can be applied to daily living. It is one that I know I will be referring to time and time again. A major life experience has made me stop and take inventory of my life. This book helps to clear up misconceptions we have about our relationship to God and opens the door to experience inner peace."^5^July 9, 2015
DoctorERT, ^2664290^2^0^"I read this book several years ago and decided to purchase a few copies to give to others for Christmas. I am a true spiritual seeker and this book provides an excellent path on that road."^5^January 2, 2014
Song, ^2664290^1^0^"Cant be read with your MIND."^5^August 27, 2016
gary5912, ^2664290^0^3^"the book when I recieved it was seperate at the seams"^2^January 8, 2013
KatK1, ^15134246^16^0^"I love the small size of the book that perfectly fits my little toddler's hands. The padded cover makes it durable. The drawings are grouped by opposites, colors, shapes, and spacial relationships. Images are bright and catchy. I love perusing this book with my two year old. Highly recommended."^5^May 25, 2012
CalicoBrindle, ^15134246^12^1^"Bought this book along w/ a few others and this was the best one outta the 3. We like the Baby Einstein books but this one is a great compact version that's cheaper. The pictures are a good size, the baby can hold it very well (it's not too big nor small) and it has time and comparisons for when they are older. Our child likes this one. * On a side note we bought this Site to Store and one of the books we bought was water damaged very bad so check through everything prior to leaving the store."^4^July 31, 2012
juchha, ^15134246^5^2^"COLORFUL, ONE YEAR OLD GRANDSON LOVES THIS BOOK!"^5^December 18, 2011
abimommy, ^15134246^4^1^"my 1yr old loves this. full of colors. the entire book is hard. its small so she can hold it. i can put it in her baby bag and go out. i love it. my girl loves it."^5^August 20, 2012
ebmama, ^15134246^3^0^"we thought this would be 12'x12' format like the other in this series, but it's much smaller... 4'x6'. sad because my toddler LOVES the First 100 Animals book that's large and that's why I ordered this one."^4^January 12, 2013
brucey22, ^15134246^2^0^"This is a really great and cute book but it is like a quarter of the size of other books of this same brand and type. Not what I was expecting to get size wise but still a really great book."^2^December 6, 2012
JingerK, ^15134246^2^0^"We originally had the large sized 100 First Words book, but after 3 years of constant reading, it started falling apart. When I saw that they had more books like it, in a smaller size, I bought them all. The smaller size is perfect for little hands and my 2 daughters spend hours looking at the pictures and learning what everything is. Excellent books to teach them new words for things they may not see every day."^5^January 7, 2013
Weddings, ^15134246^1^0^"Loved the book. Very colorful. Nice size to take with you for your child when traveling."^4^November 22, 2016
Grandpa, ^15134246^1^0^"my youngest grandson is just starting to talk so I considered this a good book to read to him. He enjoys it"^5^November 26, 2015
SENIORGOLFER, ^15134246^1^1^"the colors (red + orange ) are right next to each other in the book. hard to tell difference fir a 2 yr old. could have separated them."^3^June 26, 2014
Disappointed, ^15134246^0^1^"I purchased this book for a two year old, first of all it very little , all the pictures r cramped up on the few pages of this little book . Making it hard for her to understand cause it so much going on on one page"^1^January 1, 2016
Davisa, ^2070626^15^2^"My son loves to draw and loves pokemon. This book has been a huge hit
The price is a great value"^4^August 18, 2011
Vars84, ^2070626^6^0^"My son loves it!"^5^August 16, 2013
luckygal2007, ^2070626^5^2^"My son wanted this book. It is great. He has spent numerous hours learning how to draw his favorite characters. I would recommend this to anyone whos child wants to learn how to draw anime'."^4^January 14, 2008
CarrieAnnT, ^2070626^3^0^"Cute book for your Pokemon fans! My daughter loves Pokemon and also is an excellent artist. This book just HAD to be awesome and it is. Gotta catch em all!"^5^December 26, 2013
OliveOil, ^2070626^2^0^"Flimsy paperback book, but what's in the book makes up for that. I can't draw Pikacu (mispelled?) that well, but this book helps."^5^October 5, 2007
Shell1992, ^2070626^2^0^"my son loves to draw and he has enjoyed this book very much"^4^January 5, 2009
ButterflyKittyKat, ^2070626^2^1^"i love the book i need a book with 722 pokemons it"^5^July 18, 2016
SMP001, ^2070626^2^0^"My six year old loves to draw and has recently discovered the Pokemon craze. This book has given him great pleasure."^5^December 30, 2007
Chariberry, ^2070626^2^0^"My son loves Pokemon, gave this to him as a 7th birthday present. Kept him busy for an hour while I taught an aerobics class. Worth the $!"^5^June 17, 2012
poolsoup, ^2070626^2^0^"Very easy to follow directions My little artist loved it"^5^December 29, 2007
lovekidssz, ^2070626^2^0^"This is very good for those kids who love to draw... age 5 + depending on their art skills.."^5^January 9, 2011
Elenaa143, ^2070626^2^0^"My son used this to draw his favorite Pokemon character, and it worked out great!!"^5^July 26, 2008
Momof2, ^2070626^2^0^"I will recommend this item. For beginners, this a great starting point. It is easy to follow."^5^February 3, 2015
Kayleesmeme, ^2070626^2^0^"My review is reflective of my 7 YO grandson's declaration of ....'AWESOME'."^5^March 21, 2013
nancy, ^2070626^2^0^"Bought this for an 8 yr old boys Christmas gift. He hasn't seen it yet but I know he will love it . Couldn't find this product anywhere else. Thank-you for the selection of items."^5^December 19, 2014
Jade, ^2070626^1^0^"I bought the book for my 11 year old granddaughter. I asked for her opinion and she said she likes it and on scale of 1 to 5 she gives it a 3 for ease of use. She would recommend it to her friends that like to draw. Hope this helps."^3^May 30, 2015
tlrfctv, ^2070626^1^0^"The blanket is so soft and the size is perfect. My son has not seen it yet but I have and I know he will love it."^5^December 20, 2016
momofcrazymonsterchildren, ^2070626^1^2^"This is a cute little book that teaches how to draw several of the main pokemon. The only drawback (in my 9 year old son's eyes) is that it was only a black and white colored book."^5^May 28, 2014
Velrose, ^2070626^1^1^"My 5 year old loves pokemon, and so this was a fun thing for her to work with."^3^July 5, 2008
P32934, ^2070626^1^0^"My granddaughter loves to draw cartoon characters.  Now branching out to Pokemon.  Easy to understand illustrations will have her drawing freehand in no time."^5^December 26, 2016
KCTexas, ^44881883^32^3^"The good:
1. The recipes are exactly what you expect. Doable, delicious, and full of a variety of favors.
